DATUM | TYP | VSTUPNI CENA | VYSTUPNI CENA | ZISK/ZTRATA USD | AKTUALNI BALANCE
-------------------------------------------------------------------------------------
2024-01-12 01:00:00+00:00 | LONG  | 46149.05 | 46072.24 |    -2.38 USD |   997.62 USD
2024-01-12 02:00:00+00:00 | LONG  | 46121.91 | 45921.47 |    -5.72 USD |   991.90 USD
2024-01-12 03:00:00+00:00 | LONG  | 46072.24 | 46199.47 |     3.13 USD |   995.03 USD
2024-01-12 04:00:00+00:00 | LONG  | 45921.47 | 46119.66 |     5.07 USD |  1000.10 USD
2024-01-12 08:00:00+00:00 | LONG  | 45872.71 | 46092.05 |     5.68 USD |  1005.77 USD
2024-01-12 14:00:00+00:00 | LONG  | 45517.62 | 43569.78 |    -7.54 USD |   998.23 USD
2024-01-12 15:00:00+00:00 | LONG  | 44405.25 | 43657.20 |    -7.49 USD |   990.74 USD
2024-01-12 16:00:00+00:00 | LONG  | 43569.78 | 43471.16 |    -3.10 USD |   987.64 USD
2024-01-12 17:00:00+00:00 | LONG  | 43657.20 | 43435.46 |    -6.57 USD |   981.08 USD
2024-01-12 18:00:00+00:00 | LONG  | 43471.16 | 43711.65 |     6.49 USD |   987.57 USD
2024-01-12 19:00:00+00:00 | LONG  | 43435.46 | 43428.11 |    -0.51 USD |   987.06 USD
2024-01-12 21:00:00+00:00 | LONG  | 43428.11 | 42842.48 |    -7.40 USD |   979.66 USD
2024-01-13 01:00:00+00:00 | LONG  | 42666.97 | 42603.20 |    -2.12 USD |   977.53 USD
2024-01-13 02:00:00+00:00 | LONG  | 42568.67 | 42827.88 |     7.15 USD |   984.68 USD
2024-01-13 03:00:00+00:00 | LONG  | 42603.20 | 43051.15 |    12.65 USD |   997.33 USD
2024-01-13 11:00:00+00:00 | LONG  | 42578.96 | 42715.65 |     3.70 USD |  1001.03 USD
2024-01-13 12:00:00+00:00 | LONG  | 42700.78 | 42838.09 |     3.72 USD |  1004.75 USD
2024-01-14 22:00:00+00:00 | LONG  | 42254.06 | 42235.76 |    -0.85 USD |  1003.91 USD
2024-01-14 23:00:00+00:00 | LONG  | 41812.25 | 42258.46 |    13.09 USD |  1017.00 USD
2024-01-18 18:00:00+00:00 | LONG  | 41475.32 | 40915.73 |    -7.63 USD |  1009.37 USD
2024-01-19 02:00:00+00:00 | LONG  | 41094.67 | 41057.13 |    -1.46 USD |  1007.92 USD
2024-01-19 03:00:00+00:00 | LONG  | 41015.81 | 41155.27 |     3.98 USD |  1011.90 USD
2024-01-19 14:00:00+00:00 | LONG  | 40903.84 | 40356.30 |    -7.59 USD |  1004.31 USD
2024-01-19 16:00:00+00:00 | LONG  | 40356.30 | 41740.64 |    42.76 USD |  1047.07 USD
2024-01-22 04:00:00+00:00 | LONG  | 40765.05 | 41177.35 |    12.92 USD |  1060.00 USD
2024-01-22 16:00:00+00:00 | LONG  | 40505.75 | 40306.10 |    -6.85 USD |  1053.15 USD
2024-01-22 19:00:00+00:00 | LONG  | 39748.35 | 39849.12 |     3.02 USD |  1056.17 USD
2024-01-23 08:00:00+00:00 | LONG  | 39438.52 | 38909.45 |    -7.92 USD |  1048.25 USD
2024-01-23 09:00:00+00:00 | LONG  | 38933.33 | 38761.88 |    -6.08 USD |  1042.16 USD
2024-01-23 10:00:00+00:00 | LONG  | 38909.45 | 39008.34 |     3.00 USD |  1045.16 USD
2024-01-23 11:00:00+00:00 | LONG  | 38761.88 | 38854.81 |     2.82 USD |  1047.98 USD
2024-01-26 11:00:00+00:00 | SHORT | 41279.23 | 41017.56 |     7.99 USD |  1055.97 USD
2024-01-28 19:00:00+00:00 | LONG  | 41786.39 | 41988.13 |     6.06 USD |  1062.02 USD
2024-01-31 09:00:00+00:00 | LONG  | 42680.45 | 42629.55 |    -1.90 USD |  1060.12 USD
2024-01-31 10:00:00+00:00 | LONG  | 42431.96 | 42598.66 |     4.89 USD |  1065.01 USD
2024-02-04 05:00:00+00:00 | LONG  | 42888.55 | 42835.14 |    -1.98 USD |  1063.03 USD
2024-02-04 06:00:00+00:00 | LONG  | 42756.97 | 42788.56 |     0.66 USD |  1063.70 USD
2024-02-08 08:00:00+00:00 | LONG  | 44705.63 | 44798.23 |     2.44 USD |  1066.13 USD
2024-02-12 15:00:00+00:00 | SHORT | 49940.52 | 49874.84 |     1.43 USD |  1067.56 USD
2024-02-13 14:00:00+00:00 | LONG  | 48741.46 | 48527.75 |    -6.17 USD |  1061.39 USD
2024-02-13 15:00:00+00:00 | LONG  | 48779.57 | 48852.88 |     1.68 USD |  1063.07 USD
2024-02-14 09:00:00+00:00 | SHORT | 51612.49 | 51586.27 |     0.36 USD |  1063.42 USD
2024-02-14 10:00:00+00:00 | SHORT | 51318.12 | 51630.73 |    -7.98 USD |  1055.45 USD
2024-02-14 13:00:00+00:00 | LONG  | 51807.10 | 51632.16 |    -4.77 USD |  1050.68 USD
2024-02-15 00:00:00+00:00 | SHORT | 52360.24 | 52122.54 |     5.65 USD |  1056.32 USD
2024-02-15 21:00:00+00:00 | LONG  | 51419.58 | 51932.74 |    12.86 USD |  1069.19 USD
2024-02-17 13:00:00+00:00 | LONG  | 51192.38 | 51007.89 |    -5.14 USD |  1064.05 USD
2024-02-17 14:00:00+00:00 | LONG  | 50850.43 | 50957.62 |     2.48 USD |  1066.53 USD
2024-02-21 09:00:00+00:00 | LONG  | 51059.64 | 50960.75 |    -2.90 USD |  1063.63 USD
2024-02-26 09:00:00+00:00 | LONG  | 50941.68 | 51109.14 |     4.05 USD |  1067.68 USD
2024-02-26 16:00:00+00:00 | SHORT | 53412.21 | 53572.49 |    -4.33 USD |  1063.36 USD
2024-02-26 17:00:00+00:00 | SHORT | 53495.93 | 54454.12 |    -7.98 USD |  1055.38 USD
2024-02-26 18:00:00+00:00 | SHORT | 53572.49 | 54454.53 |    -7.92 USD |  1047.47 USD
2024-02-26 19:00:00+00:00 | LONG  | 54454.12 | 54643.99 |     4.25 USD |  1051.72 USD
2024-02-26 20:00:00+00:00 | LONG  | 54454.53 | 54697.73 |     5.56 USD |  1057.27 USD
2024-02-26 21:00:00+00:00 | LONG  | 54643.99 | 54528.98 |    -3.10 USD |  1054.17 USD
2024-02-27 02:00:00+00:00 | LONG  | 56300.51 | 55685.65 |    -7.91 USD |  1046.27 USD
2024-02-27 11:00:00+00:00 | SHORT | 56490.80 | 57098.03 |    -7.85 USD |  1038.42 USD
2024-02-27 16:00:00+00:00 | SHORT | 57045.45 | 57115.94 |    -1.92 USD |  1036.51 USD
2024-02-27 19:00:00+00:00 | SHORT | 57352.05 | 56651.45 |    15.52 USD |  1052.02 USD
2024-02-28 08:00:00+00:00 | SHORT | 59352.57 | 59284.90 |     1.18 USD |  1053.21 USD
2024-02-28 09:00:00+00:00 | SHORT | 59266.61 | 59038.81 |     4.74 USD |  1057.95 USD
2024-02-28 13:00:00+00:00 | SHORT | 60544.22 | 60961.44 |    -7.93 USD |  1050.02 USD
2024-02-28 14:00:00+00:00 | SHORT | 61146.53 | 62513.49 |    -7.88 USD |  1042.14 USD
2024-02-28 16:00:00+00:00 | LONG  | 62513.49 | 61200.06 |    -7.82 USD |  1034.32 USD
2024-02-29 17:00:00+00:00 | LONG  | 61053.19 | 61568.14 |    10.59 USD |  1044.92 USD
2024-02-29 23:00:00+00:00 | LONG  | 61297.06 | 61195.49 |    -2.48 USD |  1042.44 USD
2024-03-04 09:00:00+00:00 | SHORT | 65380.68 | 65159.87 |     4.09 USD |  1046.53 USD
2024-03-04 15:00:00+00:00 | SHORT | 66475.51 | 67169.52 |    -7.85 USD |  1038.68 USD
2024-03-04 16:00:00+00:00 | SHORT | 66555.88 | 66636.45 |    -1.88 USD |  1036.80 USD
2024-03-04 17:00:00+00:00 | LONG  | 67169.52 | 67481.87 |     5.72 USD |  1042.51 USD
2024-03-05 14:00:00+00:00 | SHORT | 68743.49 | 65266.73 |    65.59 USD |  1108.11 USD
2024-03-05 16:00:00+00:00 | LONG  | 65266.73 | 64125.21 |    -8.31 USD |  1099.80 USD
2024-03-05 18:00:00+00:00 | SHORT | 64125.21 | 61980.03 |    45.66 USD |  1145.46 USD
2024-03-05 19:00:00+00:00 | LONG  | 61211.64 | 63307.46 |    48.68 USD |  1194.14 USD
2024-03-05 20:00:00+00:00 | LONG  | 61980.03 | 63350.29 |    32.64 USD |  1226.78 USD
2024-03-05 21:00:00+00:00 | SHORT | 63307.46 | 63829.03 |    -9.20 USD |  1217.58 USD
2024-03-06 04:00:00+00:00 | SHORT | 64508.90 | 65779.15 |    -9.13 USD |  1208.44 USD
2024-03-06 09:00:00+00:00 | SHORT | 66141.21 | 67248.80 |    -9.06 USD |  1199.38 USD
2024-03-06 10:00:00+00:00 | SHORT | 66629.63 | 65870.57 |    16.72 USD |  1216.10 USD
2024-03-11 08:00:00+00:00 | LONG  | 71193.75 | 71488.71 |     5.93 USD |  1222.03 USD
2024-03-11 10:00:00+00:00 | LONG  | 71488.71 | 71952.42 |     9.54 USD |  1231.58 USD
2024-03-11 11:00:00+00:00 | SHORT | 71567.53 | 71540.88 |     0.20 USD |  1231.78 USD
2024-03-12 16:00:00+00:00 | LONG  | 70525.95 | 71385.15 |    18.39 USD |  1250.17 USD
2024-03-13 08:00:00+00:00 | SHORT | 73454.91 | 73279.41 |     3.36 USD |  1253.53 USD
2024-03-14 13:00:00+00:00 | LONG  | 71981.84 | 70883.76 |    -9.40 USD |  1244.13 USD
2024-03-14 15:00:00+00:00 | SHORT | 70883.76 | 71071.01 |    -4.48 USD |  1239.64 USD
2024-03-14 16:00:00+00:00 | LONG  | 71265.74 | 69724.59 |    -9.30 USD |  1230.35 USD
2024-03-14 18:00:00+00:00 | SHORT | 69724.59 | 70689.74 |    -9.23 USD |  1221.12 USD
2024-03-15 00:00:00+00:00 | SHORT | 71920.29 | 68883.81 |    64.08 USD |  1285.20 USD
2024-03-15 01:00:00+00:00 | SHORT | 71596.59 | 68007.37 |    80.15 USD |  1365.35 USD
2024-03-15 03:00:00+00:00 | LONG  | 68007.37 | 67515.66 |   -10.24 USD |  1355.11 USD
2024-03-15 04:00:00+00:00 | SHORT | 67360.71 | 68403.99 |   -10.16 USD |  1344.94 USD
2024-03-15 05:00:00+00:00 | SHORT | 67515.66 | 68532.82 |   -10.09 USD |  1334.86 USD
2024-03-15 08:00:00+00:00 | LONG  | 67223.84 | 67355.97 |     2.88 USD |  1337.74 USD
2024-03-15 14:00:00+00:00 | SHORT | 68465.00 | 67934.16 |    12.56 USD |  1350.30 USD
2024-03-15 18:00:00+00:00 | SHORT | 70252.05 | 67839.66 |    57.56 USD |  1407.86 USD
2024-03-16 01:00:00+00:00 | SHORT | 69238.57 | 69259.12 |    -0.94 USD |  1406.91 USD
2024-03-16 12:00:00+00:00 | LONG  | 67939.95 | 68126.04 |     4.39 USD |  1411.31 USD
2024-03-17 06:00:00+00:00 | LONG  | 65060.81 | 66536.90 |    39.60 USD |  1450.91 USD
2024-03-17 11:00:00+00:00 | SHORT | 66861.88 | 66980.72 |    -3.66 USD |  1447.25 USD
2024-03-17 15:00:00+00:00 | SHORT | 67879.88 | 68520.05 |   -10.85 USD |  1436.39 USD
2024-03-17 16:00:00+00:00 | SHORT | 67997.56 | 68114.35 |    -3.51 USD |  1432.88 USD
2024-03-19 01:00:00+00:00 | LONG  | 65906.53 | 65953.31 |     0.84 USD |  1433.72 USD
2024-03-19 02:00:00+00:00 | LONG  | 65824.66 | 65402.71 |   -10.75 USD |  1422.97 USD
2024-03-19 04:00:00+00:00 | LONG  | 65402.71 | 64866.85 |   -10.67 USD |  1412.29 USD
2024-03-19 06:00:00+00:00 | LONG  | 64866.85 | 63463.10 |   -10.59 USD |  1401.70 USD
2024-03-19 10:00:00+00:00 | LONG  | 63152.69 | 63549.48 |    10.59 USD |  1412.29 USD
2024-03-19 16:00:00+00:00 | SHORT | 64770.21 | 64798.66 |    -1.20 USD |  1411.09 USD
2024-03-20 09:00:00+00:00 | SHORT | 63169.76 | 63345.98 |    -5.34 USD |  1405.75 USD
2024-03-20 10:00:00+00:00 | SHORT | 62966.40 | 63918.62 |   -10.54 USD |  1395.20 USD
2024-03-20 11:00:00+00:00 | SHORT | 63345.98 | 63578.96 |    -6.83 USD |  1388.37 USD
2024-03-20 13:00:00+00:00 | SHORT | 63578.96 | 63652.12 |    -2.41 USD |  1385.96 USD
2024-03-20 15:00:00+00:00 | SHORT | 63652.12 | 64204.91 |   -10.39 USD |  1375.56 USD
2024-03-20 18:00:00+00:00 | SHORT | 65303.92 | 67100.99 |   -10.32 USD |  1365.25 USD
2024-03-20 19:00:00+00:00 | SHORT | 65776.52 | 67642.47 |   -10.24 USD |  1355.01 USD
2024-03-20 20:00:00+00:00 | SHORT | 67100.99 | 67735.77 |   -10.16 USD |  1344.85 USD
2024-03-20 23:00:00+00:00 | LONG  | 67880.97 | 67785.19 |    -2.78 USD |  1342.07 USD
2024-03-21 00:00:00+00:00 | SHORT | 67695.23 | 67550.84 |     3.18 USD |  1345.25 USD
2024-03-21 17:00:00+00:00 | LONG  | 65730.97 | 65459.72 |    -7.34 USD |  1337.90 USD
2024-03-21 18:00:00+00:00 | LONG  | 65190.24 | 65432.13 |     5.80 USD |  1343.71 USD
2024-03-21 19:00:00+00:00 | LONG  | 65459.72 | 65700.16 |     5.77 USD |  1349.47 USD
2024-03-21 20:00:00+00:00 | LONG  | 65432.13 | 65408.00 |    -1.03 USD |  1348.45 USD
2024-03-22 11:00:00+00:00 | LONG  | 64317.11 | 62892.80 |   -10.11 USD |  1338.33 USD
2024-03-22 13:00:00+00:00 | LONG  | 62892.80 | 63863.29 |    25.41 USD |  1363.75 USD
2024-03-22 14:00:00+00:00 | LONG  | 62685.68 | 63368.57 |    18.16 USD |  1381.91 USD
2024-03-22 16:00:00+00:00 | LONG  | 63368.57 | 63736.80 |     9.62 USD |  1391.53 USD
2024-03-23 01:00:00+00:00 | SHORT | 64117.87 | 63574.03 |    14.34 USD |  1405.87 USD
2024-03-23 05:00:00+00:00 | SHORT | 64077.15 | 64573.05 |   -10.54 USD |  1395.32 USD
2024-03-25 14:00:00+00:00 | SHORT | 69298.55 | 70259.59 |   -10.46 USD |  1384.86 USD
2024-03-25 17:00:00+00:00 | LONG  | 70494.74 | 71002.94 |    12.06 USD |  1396.92 USD
2024-03-25 18:00:00+00:00 | LONG  | 70886.30 | 70924.77 |     0.53 USD |  1397.45 USD
2024-03-25 19:00:00+00:00 | LONG  | 71002.94 | 69901.82 |   -10.48 USD |  1386.97 USD
2024-03-25 20:00:00+00:00 | SHORT | 70924.77 | 70344.82 |    13.76 USD |  1400.73 USD
2024-03-27 17:00:00+00:00 | LONG  | 68645.62 | 68697.04 |     0.89 USD |  1401.62 USD
2024-03-27 19:00:00+00:00 | LONG  | 68697.04 | 68929.33 |     5.50 USD |  1407.12 USD
2024-03-29 07:00:00+00:00 | LONG  | 69796.92 | 69735.98 |    -1.96 USD |  1405.17 USD
2024-04-01 09:00:00+00:00 | LONG  | 69463.52 | 69509.00 |     0.73 USD |  1405.89 USD
2024-04-01 15:00:00+00:00 | LONG  | 68279.12 | 68692.80 |    10.23 USD |  1416.12 USD
2024-04-01 20:00:00+00:00 | SHORT | 69758.38 | 69779.80 |    -0.97 USD |  1415.15 USD
2024-04-01 21:00:00+00:00 | SHORT | 69601.06 | 69704.09 |    -3.04 USD |  1412.11 USD
2024-04-02 03:00:00+00:00 | SHORT | 66763.01 | 66756.41 |    -0.25 USD |  1411.86 USD
2024-04-02 07:00:00+00:00 | LONG  | 66536.84 | 66116.34 |   -10.59 USD |  1401.27 USD
2024-04-02 08:00:00+00:00 | LONG  | 66268.36 | 65964.70 |    -8.45 USD |  1392.82 USD
2024-04-02 09:00:00+00:00 | LONG  | 66116.34 | 65460.55 |   -10.45 USD |  1382.38 USD
2024-04-02 10:00:00+00:00 | LONG  | 65964.70 | 65327.59 |   -10.37 USD |  1372.01 USD
2024-04-02 11:00:00+00:00 | LONG  | 65460.55 | 65232.85 |    -6.38 USD |  1365.63 USD
2024-04-02 12:00:00+00:00 | LONG  | 65327.59 | 65704.56 |     9.44 USD |  1375.07 USD
2024-04-02 13:00:00+00:00 | LONG  | 65232.85 | 64752.34 |   -10.31 USD |  1364.76 USD
2024-04-02 19:00:00+00:00 | SHORT | 66125.36 | 65701.77 |    10.52 USD |  1375.28 USD
2024-04-03 02:00:00+00:00 | SHORT | 65939.41 | 66368.32 |   -10.31 USD |  1364.96 USD
2024-04-03 05:00:00+00:00 | SHORT | 66121.29 | 66169.48 |    -1.65 USD |  1363.31 USD
2024-04-04 14:00:00+00:00 | SHORT | 67723.36 | 67898.21 |    -4.81 USD |  1358.50 USD
2024-04-04 16:00:00+00:00 | SHORT | 67898.21 | 68634.45 |   -10.19 USD |  1348.31 USD
2024-04-04 17:00:00+00:00 | LONG  | 68815.84 | 68457.77 |    -9.17 USD |  1339.14 USD
2024-04-05 11:00:00+00:00 | LONG  | 66405.98 | 67558.52 |    28.65 USD |  1367.79 USD
2024-04-08 08:00:00+00:00 | SHORT | 71933.35 | 72257.70 |    -8.12 USD |  1359.67 USD
2024-04-08 09:00:00+00:00 | LONG  | 72101.42 | 72346.06 |     5.36 USD |  1365.03 USD
2024-04-08 10:00:00+00:00 | LONG  | 72257.70 | 72200.98 |    -1.75 USD |  1363.28 USD
2024-04-08 11:00:00+00:00 | LONG  | 72346.06 | 71936.62 |   -10.05 USD |  1353.23 USD
2024-04-08 12:00:00+00:00 | SHORT | 72200.98 | 71711.90 |    11.05 USD |  1364.28 USD
2024-04-09 07:00:00+00:00 | LONG  | 70391.12 | 70399.91 |    -0.20 USD |  1364.08 USD
2024-04-09 08:00:00+00:00 | LONG  | 70518.31 | 70612.46 |     1.87 USD |  1365.95 USD
2024-04-09 17:00:00+00:00 | LONG  | 68818.70 | 69071.02 |     5.85 USD |  1371.80 USD
2024-04-10 02:00:00+00:00 | LONG  | 68719.85 | 69148.77 |    10.29 USD |  1382.09 USD
2024-04-10 17:00:00+00:00 | SHORT | 69352.09 | 69967.55 |   -10.37 USD |  1371.73 USD
2024-04-12 13:00:00+00:00 | LONG  | 69859.85 | 69374.90 |   -10.29 USD |  1361.44 USD
2024-04-12 14:00:00+00:00 | LONG  | 69323.82 | 68896.40 |   -10.21 USD |  1351.23 USD
2024-04-12 18:00:00+00:00 | LONG  | 66743.45 | 67022.78 |     6.66 USD |  1357.89 USD
2024-04-12 19:00:00+00:00 | SHORT | 67119.36 | 66967.59 |     3.43 USD |  1361.32 USD
2024-04-12 22:00:00+00:00 | LONG  | 67052.61 | 66902.98 |    -4.21 USD |  1357.12 USD
2024-04-13 01:00:00+00:00 | LONG  | 65809.25 | 67138.66 |    33.86 USD |  1390.98 USD
2024-04-13 04:00:00+00:00 | SHORT | 67583.30 | 67496.94 |     1.80 USD |  1392.78 USD
2024-04-13 06:00:00+00:00 | SHORT | 67496.94 | 67193.20 |     7.42 USD |  1400.20 USD
2024-04-13 12:00:00+00:00 | SHORT | 67558.91 | 67548.73 |    -0.16 USD |  1400.04 USD
2024-04-13 20:00:00+00:00 | LONG  | 62081.70 | 64571.68 |    69.77 USD |  1469.81 USD
2024-04-14 07:00:00+00:00 | SHORT | 64512.26 | 64099.00 |    11.33 USD |  1481.14 USD
2024-04-14 08:00:00+00:00 | SHORT | 64592.09 | 64506.97 |     2.00 USD |  1483.14 USD
2024-04-14 10:00:00+00:00 | SHORT | 64506.97 | 64511.08 |    -0.56 USD |  1482.57 USD
2024-04-14 12:00:00+00:00 | SHORT | 64511.08 | 63926.53 |    16.35 USD |  1498.92 USD
2024-04-15 14:00:00+00:00 | LONG  | 64246.49 | 64194.86 |    -1.96 USD |  1496.97 USD
2024-04-15 17:00:00+00:00 | SHORT | 63970.46 | 63519.02 |    12.76 USD |  1509.72 USD
2024-04-15 20:00:00+00:00 | LONG  | 63184.93 | 63465.90 |     7.94 USD |  1517.66 USD
2024-04-16 07:00:00+00:00 | SHORT | 63549.79 | 63243.61 |     8.68 USD |  1526.35 USD
2024-04-16 10:00:00+00:00 | LONG  | 62480.78 | 63006.70 |    15.60 USD |  1541.95 USD
2024-04-16 22:00:00+00:00 | SHORT | 63811.67 | 64022.68 |    -6.84 USD |  1535.11 USD
2024-04-17 12:00:00+00:00 | LONG  | 62326.30 | 61234.04 |   -11.51 USD |  1523.60 USD
2024-04-17 13:00:00+00:00 | LONG  | 62649.12 | 60446.31 |   -11.43 USD |  1512.17 USD
2024-04-17 15:00:00+00:00 | SHORT | 60446.31 | 61332.95 |   -11.34 USD |  1500.83 USD
2024-04-18 03:00:00+00:00 | SHORT | 61986.23 | 61166.55 |    24.36 USD |  1525.19 USD
2024-04-18 12:00:00+00:00 | SHORT | 62166.63 | 63689.83 |   -11.44 USD |  1513.75 USD
2024-04-18 14:00:00+00:00 | SHORT | 63689.83 | 63576.35 |     2.92 USD |  1516.67 USD
2024-04-18 17:00:00+00:00 | SHORT | 62837.82 | 63517.53 |   -11.38 USD |  1505.29 USD
2024-04-19 02:00:00+00:00 | SHORT | 60944.76 | 62432.37 |   -11.29 USD |  1494.00 USD
2024-04-19 08:00:00+00:00 | SHORT | 64615.49 | 64777.26 |    -5.12 USD |  1488.88 USD
2024-04-19 09:00:00+00:00 | SHORT | 64799.61 | 64961.60 |    -5.10 USD |  1483.78 USD
2024-04-19 10:00:00+00:00 | SHORT | 64777.26 | 65012.58 |    -7.18 USD |  1476.60 USD
2024-04-22 06:00:00+00:00 | SHORT | 66356.57 | 66008.00 |     9.25 USD |  1485.85 USD
2024-04-24 16:00:00+00:00 | LONG  | 64733.60 | 64140.77 |   -11.14 USD |  1474.71 USD
2024-04-24 20:00:00+00:00 | LONG  | 64060.81 | 64106.00 |     0.86 USD |  1475.56 USD
2024-04-25 08:00:00+00:00 | LONG  | 63854.31 | 63458.68 |   -11.07 USD |  1464.50 USD
2024-04-25 10:00:00+00:00 | LONG  | 63458.68 | 63464.16 |    -0.28 USD |  1464.22 USD
2024-04-27 01:00:00+00:00 | LONG  | 62559.43 | 63071.06 |    14.53 USD |  1478.74 USD
2024-04-28 22:00:00+00:00 | LONG  | 63138.90 | 63236.79 |     2.42 USD |  1481.17 USD
2024-04-29 02:00:00+00:00 | LONG  | 62725.26 | 62539.74 |    -5.92 USD |  1475.25 USD
2024-04-29 05:00:00+00:00 | LONG  | 62423.89 | 62406.70 |    -0.95 USD |  1474.30 USD
2024-04-29 06:00:00+00:00 | LONG  | 62120.18 | 62397.61 |     7.79 USD |  1482.08 USD
2024-04-30 08:00:00+00:00 | LONG  | 61926.98 | 61726.60 |    -6.44 USD |  1475.64 USD
2024-04-30 16:00:00+00:00 | LONG  | 60345.08 | 60166.58 |    -5.90 USD |  1469.75 USD
2024-04-30 17:00:00+00:00 | LONG  | 60318.52 | 59120.07 |   -11.02 USD |  1458.72 USD
2024-04-30 18:00:00+00:00 | LONG  | 60166.58 | 59849.00 |   -10.06 USD |  1448.66 USD
2024-05-01 08:00:00+00:00 | SHORT | 57030.30 | 57654.82 |   -10.86 USD |  1437.80 USD
2024-05-01 09:00:00+00:00 | SHORT | 57111.61 | 57842.09 |   -10.78 USD |  1427.01 USD
2024-05-01 15:00:00+00:00 | LONG  | 56792.82 | 57455.91 |    20.40 USD |  1447.41 USD
2024-05-01 16:00:00+00:00 | SHORT | 57019.68 | 59071.36 |   -10.86 USD |  1436.56 USD
2024-05-01 23:00:00+00:00 | SHORT | 58288.07 | 57038.56 |    38.06 USD |  1474.62 USD
2024-05-02 17:00:00+00:00 | SHORT | 59236.59 | 59231.61 |    -0.29 USD |  1474.33 USD
2024-05-03 16:00:00+00:00 | SHORT | 61674.06 | 61821.21 |    -4.84 USD |  1469.49 USD
2024-05-03 17:00:00+00:00 | LONG  | 61852.61 | 62025.59 |     4.70 USD |  1474.19 USD
2024-05-03 20:00:00+00:00 | SHORT | 62860.75 | 62858.15 |    -0.37 USD |  1473.82 USD
2024-05-04 10:00:00+00:00 | SHORT | 64290.64 | 64009.76 |     7.61 USD |  1481.43 USD
2024-05-06 16:00:00+00:00 | LONG  | 63156.26 | 63423.66 |     7.40 USD |  1488.82 USD
2024-05-06 17:00:00+00:00 | LONG  | 63122.36 | 63191.60 |     1.59 USD |  1490.42 USD
2024-05-08 22:00:00+00:00 | LONG  | 61231.91 | 61399.80 |     4.66 USD |  1495.08 USD
2024-05-08 23:00:00+00:00 | LONG  | 61158.58 | 61519.90 |    10.59 USD |  1505.67 USD
2024-05-09 18:00:00+00:00 | SHORT | 62199.58 | 62623.58 |   -11.29 USD |  1494.38 USD
2024-05-09 21:00:00+00:00 | SHORT | 62549.96 | 63046.77 |   -11.21 USD |  1483.17 USD
2024-05-10 15:00:00+00:00 | SHORT | 60913.71 | 60385.11 |    15.64 USD |  1498.82 USD
2024-05-10 16:00:00+00:00 | SHORT | 61110.29 | 60648.94 |    13.69 USD |  1512.51 USD
2024-05-10 18:00:00+00:00 | LONG  | 60648.94 | 60463.70 |    -6.23 USD |  1506.28 USD
2024-05-10 19:00:00+00:00 | SHORT | 60725.43 | 60613.82 |     3.01 USD |  1509.29 USD
2024-05-14 08:00:00+00:00 | LONG  | 61830.32 | 61681.12 |    -5.01 USD |  1504.29 USD
2024-05-14 10:00:00+00:00 | LONG  | 61681.12 | 61560.41 |    -4.13 USD |  1500.15 USD
2024-05-15 12:00:00+00:00 | LONG  | 63715.95 | 64453.46 |    21.26 USD |  1521.41 USD
2024-05-15 13:00:00+00:00 | SHORT | 64161.84 | 64655.18 |   -11.41 USD |  1510.00 USD
2024-05-15 14:00:00+00:00 | SHORT | 64453.46 | 64802.57 |   -10.68 USD |  1499.32 USD
2024-05-15 15:00:00+00:00 | SHORT | 64655.18 | 65122.20 |   -11.24 USD |  1488.08 USD
2024-05-15 16:00:00+00:00 | SHORT | 64802.57 | 65786.95 |   -11.16 USD |  1476.92 USD
2024-05-15 17:00:00+00:00 | LONG  | 65122.20 | 65999.51 |    24.43 USD |  1501.34 USD
2024-05-15 18:00:00+00:00 | LONG  | 65786.95 | 65965.59 |     4.65 USD |  1505.99 USD
2024-05-15 20:00:00+00:00 | LONG  | 65965.59 | 66149.23 |     4.79 USD |  1510.78 USD
2024-05-15 21:00:00+00:00 | LONG  | 65941.81 | 66241.75 |     8.14 USD |  1518.92 USD
2024-05-15 23:00:00+00:00 | LONG  | 66241.75 | 65964.45 |    -8.40 USD |  1510.51 USD
2024-05-16 07:00:00+00:00 | LONG  | 66167.71 | 66367.17 |     5.24 USD |  1515.75 USD
2024-05-16 09:00:00+00:00 | SHORT | 66367.17 | 66430.55 |    -2.26 USD |  1513.49 USD
2024-05-16 17:00:00+00:00 | LONG  | 65035.33 | 65241.15 |     5.53 USD |  1519.02 USD
2024-05-19 19:00:00+00:00 | LONG  | 66041.52 | 66251.96 |     5.59 USD |  1524.61 USD
2024-05-20 18:00:00+00:00 | SHORT | 68662.62 | 69488.13 |   -11.43 USD |  1513.18 USD
2024-05-20 19:00:00+00:00 | LONG  | 69881.77 | 69683.48 |    -5.82 USD |  1507.36 USD
2024-05-20 21:00:00+00:00 | SHORT | 69683.48 | 71376.68 |   -11.31 USD |  1496.05 USD
2024-05-20 23:00:00+00:00 | SHORT | 71376.68 | 71095.12 |     6.93 USD |  1502.98 USD
2024-05-21 00:00:00+00:00 | SHORT | 71239.75 | 71315.89 |    -2.46 USD |  1500.52 USD
2024-05-21 15:00:00+00:00 | LONG  | 69692.63 | 69831.91 |     3.30 USD |  1503.82 USD
2024-05-21 16:00:00+00:00 | LONG  | 69715.93 | 69788.22 |     1.50 USD |  1505.32 USD
2024-05-21 17:00:00+00:00 | LONG  | 69831.91 | 69363.85 |   -11.29 USD |  1494.03 USD
